product_id,project_id,project_name,product_name,row_number,duplicate_number,group_size,action
15836,1721,[Просчет] сумки Котик и Замбия,"Сумка доставщика 
Котдевуар воздух",3,2,2,DELETE
15838,1721,[Просчет] сумки Котик и Замбия,"Сумка доставщика 
Котдевуар воздух",4,3,4,DELETE
15839,1721,[Просчет] сумки Котик и Замбия,"Сумка доставщика 
Котдевуар воздух",5,4,4,DELETE
15617,1721,[Просчет] сумки Котик и Замбия,"Сумка доставщика 
Котдевуар море",6,1,4,KEEP
15618,1721,[Просчет] сумки Котик и Замбия,"Сумка доставщика 
Котдевуар море",7,2,4,DELETE
15840,1721,[Просчет] сумки Котик и Замбия,"Сумка доставщика 
Котдевуар море",6,3,4,DELETE
15841,1721,[Просчет] сумки Котик и Замбия,"Сумка доставщика 
Котдевуар море",7,4,4,DELETE
16341,1724,[Просчет] Складные ножи,Швейцарский нож,3,1,2,KEEP
16443,1724,[Просчет] Складные ножи,Швейцарский нож,3,2,2,DELETE
15676,1726,[Просчет] + связка брелок резиновый Детский набор Биокад__ООО Полиграфия,Брелок,3,1,2,KEEP
15930,1726,[Просчет] + связка брелок резиновый Детский набор Биокад__ООО Полиграфия,Брелок,3,2,2,DELETE
15677,1726,[Просчет] + связка брелок резиновый Детский набор Биокад__ООО Полиграфия,Брелок Лама,4,1,2,KEEP
15932,1726,[Просчет] + связка брелок резиновый Детский набор Биокад__ООО Полиграфия,Брелок Лама,4,2,2,DELETE
15666,1728,[Просчет] Брендированных антистрессов (апельсин) ресо,Сквиш,3,1,2,KEEP
15913,1728,[Просчет] Брендированных антистрессов (апельсин) ресо,Сквиш,3,2,2,DELETE
15613,1731,[Просчет] Ресо-Гарантия - Органайзер/кошелек,Кошелек,3,1,2,KEEP
15833,1731,[Просчет] Ресо-Гарантия - Органайзер/кошелек,Кошелек,3,2,2,DELETE
16693,1737,[Просчет] Дмитрий Евромедика Питер / Плед ( МИНИ) 500 шт 01-07-2024,Плед,3,1,2,KEEP
16959,1737,[Просчет] Дмитрий Евромедика Питер / Плед ( МИНИ) 500 шт 01-07-2024,Плед,3,2,2,DELETE
16457,1739,[Просчет] 000003953 - Салфетки для телефона,салфетки стикеры для телефона,3,1,2,KEEP
16686,1739,[Просчет] 000003953 - Салфетки для телефона,салфетки стикеры для телефона,3,2,2,DELETE
15771,1742,[Просчет] Елена Максимова Иллан / Часы подборка 01-07-2024,Настенные часы,3,1,2,KEEP
15773,1742,[Просчет] Елена Максимова Иллан / Часы подборка 01-07-2024,Настенные часы,4,1,2,KEEP
15777,1742,[Просчет] Елена Максимова Иллан / Часы подборка 01-07-2024,Настенные часы,5,1,2,KEEP
15779,1742,[Просчет] Елена Максимова Иллан / Часы подборка 01-07-2024,Настенные часы,6,1,2,KEEP
15782,1742,[Просчет] Елена Максимова Иллан / Часы подборка 01-07-2024,Настенные часы,7,1,2,KEEP
15785,1742,[Просчет] Елена Максимова Иллан / Часы подборка 01-07-2024,Настенные часы,8,1,2,KEEP
15787,1742,[Просчет] Елена Максимова Иллан / Часы подборка 01-07-2024,Настенные часы,9,1,2,KEEP
15789,1742,[Просчет] Елена Максимова Иллан / Часы подборка 01-07-2024,Настенные часы,10,1,2,KEEP
15792,1742,[Просчет] Елена Максимова Иллан / Часы подборка 01-07-2024,Настенные часы,11,1,2,KEEP
15794,1742,[Просчет] Елена Максимова Иллан / Часы подборка 01-07-2024,Настенные часы,12,1,2,KEEP
15797,1742,[Просчет] Елена Максимова Иллан / Часы подборка 01-07-2024,Настенные часы,13,1,2,KEEP
15799,1742,[Просчет] Елена Максимова Иллан / Часы подборка 01-07-2024,Настенные часы,14,1,2,KEEP
16004,1742,[Просчет] Елена Максимова Иллан / Часы подборка 01-07-2024,Настенные часы,3,2,2,DELETE
16005,1742,[Просчет] Елена Максимова Иллан / Часы подборка 01-07-2024,Настенные часы,4,2,2,DELETE
16007,1742,[Просчет] Елена Максимова Иллан / Часы подборка 01-07-2024,Настенные часы,5,2,2,DELETE
16008,1742,[Просчет] Елена Максимова Иллан / Часы подборка 01-07-2024,Настенные часы,6,2,2,DELETE
16009,1742,[Просчет] Елена Максимова Иллан / Часы подборка 01-07-2024,Настенные часы,7,2,2,DELETE
16011,1742,[Просчет] Елена Максимова Иллан / Часы подборка 01-07-2024,Настенные часы,8,2,2,DELETE
16012,1742,[Просчет] Елена Максимова Иллан / Часы подборка 01-07-2024,Настенные часы,9,2,2,DELETE
16013,1742,[Просчет] Елена Максимова Иллан / Часы подборка 01-07-2024,Настенные часы,10,2,2,DELETE
16014,1742,[Просчет] Елена Максимова Иллан / Часы подборка 01-07-2024,Настенные часы,11,2,2,DELETE
16015,1742,[Просчет] Елена Максимова Иллан / Часы подборка 01-07-2024,Настенные часы,12,2,2,DELETE
16017,1742,[Просчет] Елена Максимова Иллан / Часы подборка 01-07-2024,Настенные часы,13,2,2,DELETE
16018,1742,[Просчет] Елена Максимова Иллан / Часы подборка 01-07-2024,Настенные часы,14,2,2,DELETE
16318,1748,[Просчет] Екатерина Иллан / проекторы НЛМК,проектор,4,1,2,KEEP
16321,1748,[Просчет] Екатерина Иллан / проекторы НЛМК,проектор,6,1,2,KEEP
16393,1748,[Просчет] Екатерина Иллан / проекторы НЛМК,проектор,4,2,2,DELETE
16400,1748,[Просчет] Екатерина Иллан / проекторы НЛМК,проектор,6,2,2,DELETE
16317,1748,[Просчет] Екатерина Иллан / проекторы НЛМК,проектор звездного неба,3,1,2,KEEP
16320,1748,[Просчет] Екатерина Иллан / проекторы НЛМК,проектор звездного неба,5,1,2,KEEP
16390,1748,[Просчет] Екатерина Иллан / проекторы НЛМК,проектор звездного неба,3,2,2,DELETE
16396,1748,[Просчет] Екатерина Иллан / проекторы НЛМК,проектор звездного неба,5,2,2,DELETE
15861,1752,[Просчет] Значок ApelBurg 1700,Значок,3,1,2,KEEP
16049,1752,[Просчет] Значок ApelBurg 1700,Значок,3,2,2,DELETE
16456,1754,[Просчет] Предложение на поставку фирменных плейсматов,Плейсмат,3,1,2,KEEP
16682,1754,[Просчет] Предложение на поставку фирменных плейсматов,Плейсмат,3,2,2,DELETE
15851,1759,"[Просчет] ООО ""КАСТОМЛАБ"" / Фарфор 17-06-2024",Фарфоровая ваза,3,1,2,KEEP
15854,1759,"[Просчет] ООО ""КАСТОМЛАБ"" / Фарфор 17-06-2024",Фарфоровая ваза,5,1,2,KEEP
16043,1759,"[Просчет] ООО ""КАСТОМЛАБ"" / Фарфор 17-06-2024",Фарфоровая ваза,3,2,2,DELETE
16045,1759,"[Просчет] ООО ""КАСТОМЛАБ"" / Фарфор 17-06-2024",Фарфоровая ваза,5,2,2,DELETE
15852,1759,"[Просчет] ООО ""КАСТОМЛАБ"" / Фарфор 17-06-2024",Фарфоровая елка,4,1,2,KEEP
16044,1759,"[Просчет] ООО ""КАСТОМЛАБ"" / Фарфор 17-06-2024",Фарфоровая елка,4,2,2,DELETE
15691,1767,[Просчет] Бизон Медиа ( Ксения)/ Кристина / Ланчбокс 600 шт с логотипом в 2 цвета 14-06-2024,Ланчбокс,3,1,2,KEEP
15692,1767,[Просчет] Бизон Медиа ( Ксения)/ Кристина / Ланчбокс 600 шт с логотипом в 2 цвета 14-06-2024,Ланчбокс,4,1,2,KEEP
15953,1767,[Просчет] Бизон Медиа ( Ксения)/ Кристина / Ланчбокс 600 шт с логотипом в 2 цвета 14-06-2024,Ланчбокс,3,2,2,DELETE
15955,1767,[Просчет] Бизон Медиа ( Ксения)/ Кристина / Ланчбокс 600 шт с логотипом в 2 цвета 14-06-2024,Ланчбокс,4,2,2,DELETE
15693,1767,[Просчет] Бизон Медиа ( Ксения)/ Кристина / Ланчбокс 600 шт с логотипом в 2 цвета 14-06-2024,Термосумка,5,1,2,KEEP
15694,1767,[Просчет] Бизон Медиа ( Ксения)/ Кристина / Ланчбокс 600 шт с логотипом в 2 цвета 14-06-2024,Термосумка,6,1,2,KEEP
15958,1767,[Просчет] Бизон Медиа ( Ксения)/ Кристина / Ланчбокс 600 шт с логотипом в 2 цвета 14-06-2024,Термосумка,5,2,2,DELETE
15960,1767,[Просчет] Бизон Медиа ( Ксения)/ Кристина / Ланчбокс 600 шт с логотипом в 2 цвета 14-06-2024,Термосумка,6,2,2,DELETE
16268,1768,[Просчет] Елизавета Постных Иллан / Брелки 1800 шт_Балаган_КГИ_ММ 14-06-2024,Брелок,3,1,2,KEEP
16282,1768,[Просчет] Елизавета Постных Иллан / Брелки 1800 шт_Балаган_КГИ_ММ 14-06-2024,Брелок,3,2,2,DELETE
16786,1777,[Просчет] Эля Иллан / Шахматы ВИП - 1000 шт 13-06-2024,Шахматы,3,1,2,KEEP
17018,1777,[Просчет] Эля Иллан / Шахматы ВИП - 1000 шт 13-06-2024,Шахматы,3,2,2,DELETE
16158,1788,"[Просчет] Ольга Аршавская - РПК ""ЮКЭН"" / 10000 наборов ( без жидкости) под разлив в России 11-06-2024",Бутылка для спрея,4,1,2,KEEP
16196,1788,"[Просчет] Ольга Аршавская - РПК ""ЮКЭН"" / 10000 наборов ( без жидкости) под разлив в России 11-06-2024",Бутылка для спрея,4,2,2,DELETE
16155,1788,"[Просчет] Ольга Аршавская - РПК ""ЮКЭН"" / 10000 наборов ( без жидкости) под разлив в России 11-06-2024",Набор для очистки очков,3,1,2,KEEP
16194,1788,"[Просчет] Ольга Аршавская - РПК ""ЮКЭН"" / 10000 наборов ( без жидкости) под разлив в России 11-06-2024",Набор для очистки очков,3,2,2,DELETE
