ID,Название,Ошибок_x10,Всего,%,URL
2678,"[Просчет] Ольга Стародубцева Иллан / чехол-бампер_ 1000, 5000 , 10000_МТС_КГИ_ММ 14-03-2025",32,46,69.6%,https://docs.google.com/spreadsheets/d/1c1O8YPH59YPg-qQ_mgeP_OUZ5xaLPQaYJsxeBC0zcgQ
188,[Просчет] Лаура Гугкаева / чайные пары 16-07-2025,32,32,100.0%,https://docs.google.com/spreadsheets/d/1Gben6lI8qmn96bivCoSnb4H9eS3kTohf6H3P7SBksAc
903,[Просчет-РФ] Бутылка/Брелок/Открывашка/Кросс-боди_1850_Cloud.ru_КГИ,32,32,100.0%,https://docs.google.com/spreadsheets/d/1fid4xNvhbVLLQneQPDEuZskKBS_0llIFQTlC33EOp_4
254,[Просчет] ООО Кастомлаб / ВТБ новый год 02-07-2025,32,32,100.0%,https://docs.google.com/spreadsheets/d/1nJ5yr5fhtiOVFXrkHbcn2jjHd-411uEh385CN-BoeJY
3091,[Просчет] Иллан Александра Угоднова / РТК варежки и шарф 19-09-2024,32,32,100.0%,https://docs.google.com/spreadsheets/d/1JqzzoKHvN_Nx7KG1QLfZgBADazcnqx5L4zZfIQtQAoY
535,[Просчет-РФ] Портпледы_1000/1500шт_Авиакомпания Сибирь_КГИ,32,32,100.0%,https://docs.google.com/spreadsheets/d/1n_Q62iU9vXGrs_ZiNrlBLjDTUn4bH88zW48uUJGii9c
977,[Просчет-РФ] Екатерина Иллан / очки_20 000/50 000_РСХБ,32,32,100.0%,https://docs.google.com/spreadsheets/d/1EaF5mGO4noTQEcAv7tQAEPokOUXah1InPq5ROHz-ZfQ
747,[Просчет-РФ] Колаб с 4мя лапами,32,32,100.0%,https://docs.google.com/spreadsheets/d/1C5uLFhkBQlONkPqW8Iik95iGLow1OGWg94OojRM_TK8
128,"[Просчет] ООО ""КГИ"" / Мерч для конференций (бирки для чемоданов, ремешки)_100-300-500 шт_ВК_КГИ_MegaMind 29-07-2025",31,31,100.0%,https://docs.google.com/spreadsheets/d/1g3OqMatuW0eGP_sOr202l29yBGX36Vp9DukcJpbexcs
491,[Просчет-РФ] Награды,31,31,100.0%,https://docs.google.com/spreadsheets/d/1jn9VwdU3lDAeeR2LyA0458zCkn3fHkWiTFIf2pHSKlM
2880,[Просчет-РФ] подарки,31,37,83.8%,https://docs.google.com/spreadsheets/d/1fTMg4UWx3QbsIOGgtdr-ok6yix6mskvwlCqN80nLdfQ
2283,[Просчет] Елизавета Постных Иллан / Расчет (Универсальная позиция)_Очки_250-500-1000 шт_ВК_КГИ_ММ 23-07-2025,30,30,100.0%,https://docs.google.com/spreadsheets/d/1KLgDz1AyDPKrhKTyKvqYhBb3w9pKNVv3yO5DGjYihWc
2686,[Просчет] Ольга Стародубцева Иллан / значки/кубик-рубика/рамки/наушники_50/300/1000_Норникель_КГИ_ММ 14-03-2025,30,38,78.9%,https://docs.google.com/spreadsheets/d/1cqGen1HAGt_IL-cZ0TsIlAG_mofpINV6ufM0oGscpOw
991,[Просчет] МТС / МТС_проработка 21-02-2025,30,38,78.9%,https://docs.google.com/spreadsheets/d/18qpW9Abu3YUOes8q1aktlKgfzkrPPR8_apcmw8mC7RU
2873,"[Просчет] Ольга Стародубцева Иллан / Мерч на 8 марта (сувениры для ванны, спорта)_60шт_МТС_КГИ_ММ 23-01-2025",30,30,100.0%,https://docs.google.com/spreadsheets/d/1YzinDOb4jgB2rl_STGdIa9LwJvVnsLjlTKk6lVQYnSA
894,[Просчет] ООО Кастомлаб / А_клуб 26-03-2025,30,30,100.0%,https://docs.google.com/spreadsheets/d/1t6ApkISxm-UIIS-3SEc5YU4YdpgGWP_h5ZEGH1PeZL4
2397,[Просчет] Алина Телятникова / Ртк техника 23-05-2025,30,48,62.5%,https://docs.google.com/spreadsheets/d/12_2Fs1gitPhvaGuYg7G6kSJ4mU58jYOIM5WVRfotoMk
2989,[Просчет] Яндекс Лавка футболки и толстовки,30,30,100.0%,https://docs.google.com/spreadsheets/d/1LNKU-_TqQF5ATF6gbvD9m0qIah-I3brl3R0nYcBL1mk
503,[Просчет-РФ] Наталья Колмакова / Обвес с паракордом 18-06-2025,30,30,100.0%,https://docs.google.com/spreadsheets/d/1EzzQlLUTeCdzqNn2b1G4cyyhXzx86iE2qqG7NcwL6S0
647,[Просчет] ООО Кастомлаб / Билайн держатели для наушников 13-05-2025,30,38,78.9%,https://docs.google.com/spreadsheets/d/16yrIIi_DkM0pjDc0tz48itnEdmmTxjQCwNZ2ybVGm14
2981,[Просчет] Бабкина Мария / Кинетический антистресс_500_1000_1500 01-10-2024,30,30,100.0%,https://docs.google.com/spreadsheets/d/1AW18OOBOCOBehqoKFmozqTqareallgTaLWCMcA1i6Po
1292,[Просчет] ООО Хэдкорн / Лдпр 11-10-2024,30,30,100.0%,https://docs.google.com/spreadsheets/d/1DUbmC9tKglhev6YvREJN8EmXxrZn8tVsAC7YEY03z3A
1453,[Просчет] Megamind.ru - OnePriceCoffe запрос на мерч.,30,40,75.0%,https://docs.google.com/spreadsheets/d/1qzoMup-aNs_-TLlhO2RJ71Rri8W50k51LLlB5wfTULg
904,[Просчет] Татьяна Тихонова Иллан / Расчет (Универсальная позиция)_авоська_косметички_термокружка_1500/3000/5000_НЛ_КГИ_ММ 27-03-2025,30,30,100.0%,https://docs.google.com/spreadsheets/d/1D94Ddu6dgKqAUXaXQi5yKWgTiv6h4I87sCde5fQ7QB0
1392,[Просчет] Анастасия Евстигнеева / Разработка коллекции крафт_Holdmark 05-09-2024,30,30,100.0%,https://docs.google.com/spreadsheets/d/1um0gl_IW0HwJWwoIKZAm1RXfEJylHoCUn6bT9uvwblw
2894,[Просчет] Анжелика Астиль / Термобутылки астиль 27-01-2025,30,30,100.0%,https://docs.google.com/spreadsheets/d/1U62KrnO75i3kSiW1VgY9NsGmgDCW770DLCZk2EQt44M
2854,[Просчет-РФ] ООО «СИМБОЛ КОММЬЮНИКЕЙШН ГРУПП» / Мультитул Xiaomi HuoHou K30 Pro 05-02-2025,30,30,100.0%,https://docs.google.com/spreadsheets/d/10drduZNjyWCdzJT6zwQsLDKEwhsPNSgt7K_OaWor2Oc
3025,[Просчет] Елизавета Постных Иллан / Москва туризм 04-10-2024,30,37,81.1%,https://docs.google.com/spreadsheets/d/17Y5ilb95T7UPkRIOHcFajqKJS-Hi824gkeGKGjQq6m4
2673,[Просчет-РФ] НГ подарки партнерам Яндекс Рекламы (КомДеп) 2026,29,29,100.0%,https://docs.google.com/spreadsheets/d/1k7kmEw_v8X1oM9gM997eW1InmE4CCf8U02-cK-yhVzc
837,[Просчет] Елизавета Постных Иллан / Расчет (Универсальная позиция)_3 кардхолдера из экокожи на кольце_1000 шт_МКБ_КГИ_ММ 07-03-2025,28,28,100.0%,https://docs.google.com/spreadsheets/d/1auM_vwNCDYo-7TyiVAPRKnfPMKQ5QJlZcNyrmj9q9HI
771,[Просчет] Елизавета Постных Иллан / Расчет (Универсальная позиция)_рюкзаки с замком_50-100_Ростелеком_КГИ_ММ 29-04-2025,28,28,100.0%,https://docs.google.com/spreadsheets/d/1D3ud7-Q_P8ubeXp6uXV25kBfySqc1wonMI7XUipd0ls
375,[Просчет-РФ] Кружка Стенли для Меркуцио,28,28,100.0%,https://docs.google.com/spreadsheets/d/1gnVvA0_XOUjjnXSCSAyRlOpnEPTyFKiLTxow-WHIzbs
1212,[Просчет-РФ] Наталья Головань / Бутылки и поясные сумки 18-11-2024,28,28,100.0%,https://docs.google.com/spreadsheets/d/1bvrC8q0lopVg7cAt23-sAECLJ0KUBlakQ75TkUfTRus
389,[Просчет-РФ] Stonebridge Legal | Брендированные подарки для клиентов 2026,28,28,100.0%,https://docs.google.com/spreadsheets/d/1f9k4qtumif1P9fcPCGLdbif08kBNHkoJDMxtMIY8Z9E
1087,"[Просчет-РФ] Елизавета Постных Иллан / Иллан/ ТБанк/ Баскетбольный мяч, биван, шопер, косметичка, ракетки для тениса, прыгалки 06-12-2024",28,28,100.0%,https://docs.google.com/spreadsheets/d/1NtfD6yVgmp2Br8Ts6UtKG6MNVIdu_Dw5N8RFh9aAmdI
2572,[Просчет-РФ] Запрос от РА ЮКЭН,28,28,100.0%,https://docs.google.com/spreadsheets/d/1qqCV8erltr2Zn0FPi3LbIPn1FuubqQwyg-0QbG_7xEg
2761,[Просчет] Ксения Щербакова Иллан / Расчет (Универсальная позиция)_сумка_ланьярд__500_ВК_КГИ_ММ 01-04-2025,28,28,100.0%,https://docs.google.com/spreadsheets/d/17qcAtcYcaHgFC8O8TcK8S2exCC4z-7BJV60OkbQXD6o
2831,[Просчет-РФ] Сбербанк подарки,28,28,100.0%,https://docs.google.com/spreadsheets/d/1T2BEdenjU4VgTqeNnKGYThL1Y4_RqScsdTCsthlBBvg
2951,[Просчет-РФ] Fwd: Re: Просчет / Тираж / 1 мая 2025 года,28,28,100.0%,https://docs.google.com/spreadsheets/d/1finz2WR0pkxZZi2zsptUdKtkMMarVdRZtHJRaTIutyk
2881,[Просчет] Ольга Стародубцева Иллан / наборы для 1 сентября_2500_МТС_КГИ_ММ 23-01-2025,28,28,100.0%,https://docs.google.com/spreadsheets/d/1RdWIV18-UERfR5aMKMzM4kB__zc5w4dyc4xgWolRnFw
1152,[Просчет-РФ] подушки для Экос,28,32,87.5%,https://docs.google.com/spreadsheets/d/1XnlBA4LBSHmyCSXJXVVfTGRjSXV0j1riqj-K7jnRyGQ
579,[Просчет] Мария Княгинина / вентилятор/брелоки/кепки/панамы/наклейки/мыльные пузыри/текстиль_500_МТС Live_КГИ_ММ 06-05-2025,28,28,100.0%,https://docs.google.com/spreadsheets/d/1qbdKJRUObJsk_f1LeYyN0uypmYJO3E7w6yGbkwiHaqA
3082,[Просчет] сумка из паракорда бутылки,27,30,90.0%,https://docs.google.com/spreadsheets/d/10kU6rBne5amgXZFU7fMcVA6emW_2MfFMgWgAmYrz8Xo
2836,[Просчет-РФ] РД Текстиль / 20-03-2025,27,27,100.0%,https://docs.google.com/spreadsheets/d/1OBaYpDSZDIMPuZODDslqj4BHajMiDv3P6c6nZkmtWdc
564,[Просчет] Иллан / Расчет_мешочек подушка тапочки беруши маска_100 300 500_Сбер Риски_КГИ_ММ 03-06-2025,26,28,92.9%,https://docs.google.com/spreadsheets/d/1ZIx8MZMG362IYJentVUeu5PllZLqyF6v_mnJ0U55MWU
2915,[Просчет-РФ] Наталья Галкина Яндекс / Джиббитсы по инд. форме,26,26,100.0%,https://docs.google.com/spreadsheets/d/1_P2lenmLLGe4c9bO9Ak0rkbzdjf-yn3imeMBORRiS30
1161,"[Просчет-РФ] Татьяна Рыбалко / Стикерпак, поп-сокет - 100 - 500 12-11-2024",26,28,92.9%,https://docs.google.com/spreadsheets/d/1rwgdSK-rrOyfmb8EeRqjFYoZgSQrJh47-SSPfPgThrY
2938,[Просчет-РФ] Ксения Щербакова Иллан / Напульсник - 500 шт подборка 17-01-2025,26,26,100.0%,https://docs.google.com/spreadsheets/d/1AKHd7loHP7xqG8q8ZfDSD-iyfblYfSDwgfRbsYvhVhI
210,[Просчет-РФ] Лиза Иллан Москва/мерч Пуфферы и Ликвид,26,26,100.0%,https://docs.google.com/spreadsheets/d/1Urd0jxt5erG2MMCzVH0gbaoEWDWvpgOL7EAVXNH_fEk
470,[Просчет-РФ] люкс,26,26,100.0%,https://docs.google.com/spreadsheets/d/1xWZLKeB59f2Y6Q8r0xdRZGIukUwrACfOf_5ohtRGYtQ
710,"[Просчет-РФ] ежики для ""Формула"" / 09.04.2025",26,26,100.0%,https://docs.google.com/spreadsheets/d/1dY7Nikxg2Lbxwa3Lg24gigQu2gkAttSQUlTKshzL-VQ
2781,[Просчет-РФ] Маски+бутылка/ 02-04-2025,26,26,100.0%,https://docs.google.com/spreadsheets/d/1W29xb6fNOwLleVpV8wd0JWFDM38dgn4wa4HsKeaNkkg
2839,[Просчет-РФ] Федерация Падела Россия,26,26,100.0%,https://docs.google.com/spreadsheets/d/15kJKyzS8FTNpTstqULE_o129CZmN253qDe72bhTpzSU
733,[Просчет-РФ] Полина Proway / Понравившиеся позиции из образцов - 500/700 шт 11-04-2025,26,29,89.7%,https://docs.google.com/spreadsheets/d/1iagU63Q4DTlA2mMooWWEMYl9wY8RxD79sQi8edzMhYo
2567,[Просчет-РФ] Запрос на просчет эйбиЭс,26,26,100.0%,https://docs.google.com/spreadsheets/d/1ql4WepUagjmUai0sxR59wwXPQ8I9yiFGMIEKNpVXFk8
1255,[Просчет-РФ] Таблетницы,26,26,100.0%,https://docs.google.com/spreadsheets/d/192I4LS0NZCicBk_bnZjYd5gZhFrBfUgiFhYMPjU8lek
1309,[Просчет] Полина Тарнополь / Зонты/10000_JTI/Иллан 15-10-2024,26,26,100.0%,https://docs.google.com/spreadsheets/d/1ZgkcV-qPn9Uj2q1anZMPnmK_RxCRKRk_qL8EPBxrhvg
550,[Просчет-РФ] Рюкзаки 700,26,26,100.0%,https://docs.google.com/spreadsheets/d/18TP_-4ER7VnkjLwfr1-AHutP2eysujVvA2uyjhFuu_k
1390,[Просчет] RE: Подборка и расчёты позиций,26,26,100.0%,https://docs.google.com/spreadsheets/d/1ohtomzoZEdwyctRIpDTYwB-PZUgMoxKaEiP427nUHiE
385,[Просчет] Елизавета Шелопаева / Расчет (Универсальная позиция)_чехлы для планшета_1946_СБЕР_ОТВЕТ_MegaMind 01-07-2025,26,26,100.0%,https://docs.google.com/spreadsheets/d/1MCcYMFjIijJa1KjrFpConZzD2VAEzUQ_Mp8UvXBEkBU
1403,[Просчет] Новогодние улыбки,25,27,92.6%,https://docs.google.com/spreadsheets/d/1S_kfOTVgc43O0Cz-RaeBDHl1hNvZmE8DPxUXwzXdlfw
2900,"[Просчет-РФ] Зарядье, коллекция",25,25,100.0%,https://docs.google.com/spreadsheets/d/1gOPqMBSMcBUWVw9xZxkkcvDKVCFFtwbSYpwoAqD4Y5g
955,[Просчет-РФ] Ванпрайскофе- Megamind МЕРЧ,25,26,96.2%,https://docs.google.com/spreadsheets/d/12znCGVxJ0pbRsK26C6ODo1vZGMjPPo-8Rlg9BF1jc1Q
1187,[Просчет-РФ] Вертолетный холдинг России / Сувенирная продукция до 2000 руб.,25,25,100.0%,https://docs.google.com/spreadsheets/d/1lo0se8SovrmlEu4UIo0_dvNpBtjP4RtSmFX7mGdQ630
610,[Просчет] Ольга Стародубцева Иллан / РТК фарфор 19-06-2025,24,28,85.7%,https://docs.google.com/spreadsheets/d/1RUSqJl1g3uYZIS6BIwI3OYK70520Vch0PrfyBEsDRYY
3014,[Просчет] Юлия Антонова Иллан / ПЗУ HAVIT 04-10-2024,24,24,100.0%,https://docs.google.com/spreadsheets/d/1_7sNZuYv0RxhwptgNFSNDdPE-9LycH7WxFfd3aNfhfc
818,[Просчет] Михалева Екатерина / Нг_Катя 05-03-2025,24,24,100.0%,https://docs.google.com/spreadsheets/d/1bIv9JQsDh527KgEu3Bkxsqgjt4PEYkwu9teDKuwYK90
2899,[Просчет] ЯРКИЕ ЗНАКИ / Рюкзак 28-01-2025,24,24,100.0%,https://docs.google.com/spreadsheets/d/1A0vOtNxN7ipC4i7ZFFCg-kauCEU3dZxVxFPdpNH6xnE
2457,[Просчет-РФ] мерч для внутреннего магазина,24,24,100.0%,https://docs.google.com/spreadsheets/d/1bn7p7cskvrtssRUbhNJZBk2lF6DVUY-_isl93WYlH2Q
665,[Просчет-РФ] Мерч,24,24,100.0%,https://docs.google.com/spreadsheets/d/1F6eLqECcGJ3Rcgu8x23Zm0OxFmKIheqAfArLGneFe6I
2594,"[Просчет-РФ] Кирилл Вихров / акриловые брелоки, ремувки, пины_тираж от 4000 до 120 000шт_Самокат_КГИ Иллан 21-05-2025",24,24,100.0%,https://docs.google.com/spreadsheets/d/13flVdvfGvTPUKe8Hwk5FRP-EElgN7prkW70B4MjIP_w
1103,[Просчет-РФ] Елена Варенова / Иллан/ Отвертки_3.5/5/10/30/35_Самолет 10-12-2024,24,30,80.0%,https://docs.google.com/spreadsheets/d/1DHwGDi0N8vCyykxBUAuOs0dY2vx__qvhkopqwgiBEnw
879,[Просчет-РФ] Островская Елена / Песочные часы для СТС 24-03-2025,24,24,100.0%,https://docs.google.com/spreadsheets/d/1mwXJSMVbX-p4ZojmtSW2327OgfrKUmMjDN0xW3GtQfo
514,[Просчет-РФ] Олег Колмаков / Рост тендер кашемир 24-06-2025,24,24,100.0%,https://docs.google.com/spreadsheets/d/17RFfOWloyExds4MsSSGbTrlDaqmSSaqSFar-3g5Nz_Y
726,[Просчет] Екатерина Майорова / Расчет_сувенирная продукция для OPC_от 10/100 шт_ПСБ_КГИ_ММ 10-04-2025,24,28,85.7%,https://docs.google.com/spreadsheets/d/1x043BiZmx3ghiG6A27ineihOGKwKkTz7SZq38qFkk-U
2598,[Просчет-РФ] Кирилл Губин / Раздатка Искатель 200-220 шт. 20-06-2025,24,24,100.0%,https://docs.google.com/spreadsheets/d/1dHYg7kqMulTyPGQdGZeShCzooEYBBk4K3mO4zsPmBKQ
3094,[Просчет] Ольга ТМГ / Тубусы - 5 000 шт - 50 000 шт 20-09-2024,24,30,80.0%,https://docs.google.com/spreadsheets/d/1gmtKfZBO5FTE4Z7aoivXFRhzbuRUEQCmxDPrxeFzXtk
2770,"[Просчет-РФ] настольные игры ""Рив Гош""",24,24,100.0%,https://docs.google.com/spreadsheets/d/1ye-LDkOD3Iab-t14nGkb2XWUFc-8v8eIFriCHUmTauo
644,[Просчет] ООО Кастомлаб / АльфаБанк Игрушка Push 20-06-2025,24,32,75.0%,https://docs.google.com/spreadsheets/d/1J0u6qvPCg3pK3gXQMpYz5fvcQjXbjc6o3Ejpr0om9UQ
641,"[Просчет] ООО ""ХЭДКОРН"" / Точка 16-06-2025",24,24,100.0%,https://docs.google.com/spreadsheets/d/109cd3B3BPgtsHoHdJAQ7Bme58dMS8XPr4Tx7522EFYU
1281,[Просчет] Анастасия Ильина Иллан / Расчёт_Систематика_НГ_Китай_ММ 10-10-2024,24,24,100.0%,https://docs.google.com/spreadsheets/d/1D15VQR6rpugMHoyoTVuI0MDdJq_64M-4TGkVg6ngAy0
1336,[Просчет] ООО Хэдкорн / Костеры 17-10-2024,24,24,100.0%,https://docs.google.com/spreadsheets/d/1lSPEjw9Ps4ZO5Jf0OPJVQn1_OvSb1ZOq_ePdw38TyZk
2401,[Просчет] Анастасия Антонова Иллан / МТС_РИИЛ_расчет 06-05-2025,24,28,85.7%,https://docs.google.com/spreadsheets/d/1c2tJb3oHMYGmDtcQQLBcEYIH0pSWMxafJGFX9LUv6h4
2857,[Просчет] ООО Кастомлаб / КВН 06-02-2025,24,28,85.7%,https://docs.google.com/spreadsheets/d/18Au3HhxbAFDqNC-QLYB_cp-op9j48jzm8X7O3qKjEUU
381,[Просчет-РФ] Кsenia Leontieva / 03-07-2025,24,34,70.6%,https://docs.google.com/spreadsheets/d/1g5nRzh4T2gPz36vhD8cz6L6ReY_pjUjFVRBWUv6a1dU
1227,[Просчет-РФ] тапочки для номерного фонда,24,24,100.0%,https://docs.google.com/spreadsheets/d/1aB-kQ5HiADFycnYeYc9foJbC9N9L_3oKyB4jcZUlyF4
2662,[Просчет] Ольга Стародубцева Иллан / ланъярды с карманами_100-10000_МТС_КГИ_ММ 13-03-2025,24,46,52.2%,https://docs.google.com/spreadsheets/d/1U4PAemMbnusJoNATGeyLpYplSUXu3ByvkMRhJYZzwrY
2476,[Просчет] Мария Княгинина / Расчет (Универсальная позиция)_Диффузоры 3000/3600 шт_Новый год_СберМаркетинг_КГИ_ММ 21-04-2025,24,24,100.0%,https://docs.google.com/spreadsheets/d/1LU8BA8_b2Rthj5llFgMmrj22zqjMj2pDmguowUuL_cA
1205,[Просчет-РФ] Елена Иллан / Тендерная закупка_5000/10000/20000_ДР. РЕДДИ`С ЛАБОРАТОРИС,23,23,100.0%,https://docs.google.com/spreadsheets/d/1uIQR2lfHi277rimPFzrQl37h1GJk-drUC42FzMM9jJg
1358,[Просчет] Мерч для 2Гис,23,24,95.8%,https://docs.google.com/spreadsheets/d/1xrBJjbl6ny-OvvmLArcO_QSSWsoDqPuBKv09kxzqtpE
601,[Просчет] Ольга Стародубцева Иллан / ланъярд/антистресс_1_Сбер Риски_КГИ_ММ 02-06-2025,23,27,85.2%,https://docs.google.com/spreadsheets/d/1Hc8lu372UtiuyYc9xltFXWXhD12bYljLiDgLeKS2b1E
878,[Просчет-РФ] Детский подарок НГ_3200 шт._РОСНЕФТЬ_КГИ,23,23,100.0%,https://docs.google.com/spreadsheets/d/1yDfGRSIdA6vyI5CbbIrXJ1eWZayR03x2rL0QujxycH8
2660,[Просчет-РФ] Дарья Ельницкая Иллан / Костер и кофейник - 405 набоов и 2502 шт 13-03-2025,23,23,100.0%,https://docs.google.com/spreadsheets/d/1WSbX1f8QNjWlEskrpvvMCmpm-hI-DKh2Uzzhem10pRE
983,[Просчет-РФ] Запрос от компании WAVIoT. Изготовление индивидуального снежного шара.,22,22,100.0%,https://docs.google.com/spreadsheets/d/1yZouC7y0kthdfBJb5S2e9i6NJc7ECVGdMKWjBZ2wGWc
