ID_Оффера,ID_Товара,ID_Проекта,Название_Проекта,Quantity_OLD,Маршрут,Price_USD,Price_RUB
16384,6003,2645,"[Просчет] Анастасия Антонова Иллан / Брелок, Инвизи_КГИ_ММ 12-03-2025",15000,Доставка ЖД,2.24,201.69
16385,6003,2645,"[Просчет] Анастасия Антонова Иллан / Брелок, Инвизи_КГИ_ММ 12-03-2025",15000,Доставка АВИА,2.35,211.79
16386,6003,2645,"[Просчет] Анастасия Антонова Иллан / Брелок, Инвизи_КГИ_ММ 12-03-2025",30000,Доставка ЖД,2.03,182.69
16387,6003,2645,"[Просчет] Анастасия Антонова Иллан / Брелок, Инвизи_КГИ_ММ 12-03-2025",30000,Доставка АВИА,2.14,192.79
16388,6004,2647,"[Просчет] Елизавета Постных Иллан / Расчет (Универсальная позиция)_Кепка, ручка, планшетка, лента_1500/8500/1600/100_Альфа-банк_КГИ_ММ 12-03-2025",15000,Доставка ЖД,7.47,672.43
16389,6004,2647,"[Просчет] Елизавета Постных Иллан / Расчет (Универсальная позиция)_Кепка, ручка, планшетка, лента_1500/8500/1600/100_Альфа-банк_КГИ_ММ 12-03-2025",15000,Доставка АВИА,8.54,768.74
16390,6005,2648,"[Просчет] ООО ""КГИ"" / Расчет (У-П)_Коллегция Палитра в дизайне клиента_Норникель_КГИ 12-03-2025",3000,Доставка ЖД,27.9,3079.18
16391,6006,2648,"[Просчет] ООО ""КГИ"" / Расчет (У-П)_Коллегция Палитра в дизайне клиента_Норникель_КГИ 12-03-2025",3000,Доставка ЖД,9.9,1094.3
16392,6007,2648,"[Просчет] ООО ""КГИ"" / Расчет (У-П)_Коллегция Палитра в дизайне клиента_Норникель_КГИ 12-03-2025",3000,Доставка ЖД,16.6,1831.0
16393,6008,2648,"[Просчет] ООО ""КГИ"" / Расчет (У-П)_Коллегция Палитра в дизайне клиента_Норникель_КГИ 12-03-2025",3000,Доставка ЖД,8.85,968.92
16394,6009,2648,"[Просчет] ООО ""КГИ"" / Расчет (У-П)_Коллегция Палитра в дизайне клиента_Норникель_КГИ 12-03-2025",3000,Доставка ЖД,9.16,1009.29
16395,6010,2648,"[Просчет] ООО ""КГИ"" / Расчет (У-П)_Коллегция Палитра в дизайне клиента_Норникель_КГИ 12-03-2025",3000,Доставка ЖД,16.89,1824.3
16396,6011,2648,"[Просчет] ООО ""КГИ"" / Расчет (У-П)_Коллегция Палитра в дизайне клиента_Норникель_КГИ 12-03-2025",3000,Доставка ЖД,5.87,628.6
16397,6012,2648,"[Просчет] ООО ""КГИ"" / Расчет (У-П)_Коллегция Палитра в дизайне клиента_Норникель_КГИ 12-03-2025",3000,Доставка ЖД,2.37,213.11
16398,6012,2648,"[Просчет] ООО ""КГИ"" / Расчет (У-П)_Коллегция Палитра в дизайне клиента_Норникель_КГИ 12-03-2025",3000,Доставка АВИА,2.56,230.43
16399,6013,2649,[Просчет-РФ] 79625265527 / 10-03-2025,5000,Доставка ЖД,32.26,2903.22
16400,6013,2649,[Просчет-РФ] 79625265527 / 10-03-2025,5000,Доставка АВИА,34.13,3071.52
16401,6014,2649,[Просчет-РФ] 79625265527 / 10-03-2025,5000,Доставка ЖД,41.03,3693.08
16402,6014,2649,[Просчет-РФ] 79625265527 / 10-03-2025,5000,Доставка АВИА,42.9,3861.38
16403,6015,2650,[Просчет-РФ] FW: мерч- 1212 (премиум наборы для Лизинга),10000,Доставка ЖД,1.34,126.78
16405,6016,2650,[Просчет-РФ] FW: мерч- 1212 (премиум наборы для Лизинга),10000,Доставка ЖД,2.16,202.91
16407,6017,2650,[Просчет-РФ] FW: мерч- 1212 (премиум наборы для Лизинга),10000,Доставка ЖД,1.7,159.35
16409,6018,2650,[Просчет-РФ] FW: мерч- 1212 (премиум наборы для Лизинга),10000,Доставка ЖД,7.63,709.82
16411,6019,2650,[Просчет-РФ] FW: мерч- 1212 (премиум наборы для Лизинга),10000,Доставка ЖД,9.76,920.2
16413,6020,2650,[Просчет-РФ] FW: мерч- 1212 (премиум наборы для Лизинга),10000,Доставка ЖД,9.4,873.83
16415,6021,2650,[Просчет-РФ] FW: мерч- 1212 (премиум наборы для Лизинга),10000,Доставка ЖД,1.04,98.71
16416,6021,2650,[Просчет-РФ] FW: мерч- 1212 (премиум наборы для Лизинга),20000,Доставка ЖД,1.0,94.92
16417,6021,2650,[Просчет-РФ] FW: мерч- 1212 (премиум наборы для Лизинга),30000,Доставка ЖД,0.97,91.7
16418,6022,2650,[Просчет-РФ] FW: мерч- 1212 (премиум наборы для Лизинга),120000,Доставка ЖД,1.49,138.86
16419,6023,2650,[Просчет-РФ] FW: мерч- 1212 (премиум наборы для Лизинга),10000,Доставка ЖД,1.21,114.04
16420,6023,2650,[Просчет-РФ] FW: мерч- 1212 (премиум наборы для Лизинга),20000,Доставка ЖД,1.16,109.79
16421,6023,2650,[Просчет-РФ] FW: мерч- 1212 (премиум наборы для Лизинга),30000,Доставка ЖД,1.13,106.1
16422,6024,2650,[Просчет-РФ] FW: мерч- 1212 (премиум наборы для Лизинга),10000,Доставка ЖД,1.15,108.93
16423,6024,2650,[Просчет-РФ] FW: мерч- 1212 (премиум наборы для Лизинга),20000,Доставка ЖД,1.11,104.83
16424,6024,2650,[Просчет-РФ] FW: мерч- 1212 (премиум наборы для Лизинга),30000,Доставка ЖД,1.07,101.3
16425,6025,2650,[Просчет-РФ] FW: мерч- 1212 (премиум наборы для Лизинга),10000,Доставка ЖД,66.17,6054.17
16426,6025,2650,[Просчет-РФ] FW: мерч- 1212 (премиум наборы для Лизинга),20000,Доставка ЖД,64.16,5869.91
16427,6025,2650,[Просчет-РФ] FW: мерч- 1212 (премиум наборы для Лизинга),30000,Доставка ЖД,62.15,5686.21
16428,6026,2650,[Просчет-РФ] FW: мерч- 1212 (премиум наборы для Лизинга),10000,Доставка ЖД,96.05,8760.74
16429,6026,2650,[Просчет-РФ] FW: мерч- 1212 (премиум наборы для Лизинга),20000,Доставка ЖД,93.13,8494.47
16430,6026,2650,[Просчет-РФ] FW: мерч- 1212 (премиум наборы для Лизинга),30000,Доставка ЖД,90.22,8228.76
16431,6027,2650,[Просчет-РФ] FW: мерч- 1212 (премиум наборы для Лизинга),10000,Доставка ЖД,5.72,530.49
16432,6027,2650,[Просчет-РФ] FW: мерч- 1212 (премиум наборы для Лизинга),20000,Доставка ЖД,5.63,522.0
16433,6027,2650,[Просчет-РФ] FW: мерч- 1212 (премиум наборы для Лизинга),30000,Доставка ЖД,5.57,516.61
16434,6028,2650,[Просчет-РФ] FW: мерч- 1212 (премиум наборы для Лизинга),10000,Доставка ЖД,3.34,312.79
16435,6028,2650,[Просчет-РФ] FW: мерч- 1212 (премиум наборы для Лизинга),20000,Доставка ЖД,3.33,311.94
16436,6028,2650,[Просчет-РФ] FW: мерч- 1212 (премиум наборы для Лизинга),30000,Доставка ЖД,3.32,311.66
16437,6029,2650,[Просчет-РФ] FW: мерч- 1212 (премиум наборы для Лизинга),10000,Доставка ЖД,4.42,410.21
16438,6029,2650,[Просчет-РФ] FW: мерч- 1212 (премиум наборы для Лизинга),20000,Доставка ЖД,4.41,409.36
16439,6029,2650,[Просчет-РФ] FW: мерч- 1212 (премиум наборы для Лизинга),30000,Доставка ЖД,4.41,409.08
16440,6030,2650,[Просчет-РФ] FW: мерч- 1212 (премиум наборы для Лизинга),10000,Доставка ЖД,20.0,1815.61
16441,6030,2650,[Просчет-РФ] FW: мерч- 1212 (премиум наборы для Лизинга),20000,Доставка ЖД,19.4,1761.39
16442,6030,2650,[Просчет-РФ] FW: мерч- 1212 (премиум наборы для Лизинга),30000,Доставка ЖД,18.81,1707.74
16443,6031,2650,[Просчет-РФ] FW: мерч- 1212 (премиум наборы для Лизинга),10000,Доставка ЖД,18.11,1643.55
16444,6031,2650,[Просчет-РФ] FW: мерч- 1212 (премиум наборы для Лизинга),20000,Доставка ЖД,17.81,1617.17
16445,6031,2650,[Просчет-РФ] FW: мерч- 1212 (премиум наборы для Лизинга),30000,Доставка ЖД,17.53,1591.34
16446,6032,2650,[Просчет-РФ] FW: мерч- 1212 (премиум наборы для Лизинга),10000,Доставка ЖД,55.58,5109.63
16447,6032,2650,[Просчет-РФ] FW: мерч- 1212 (премиум наборы для Лизинга),20000,Доставка ЖД,52.8,4856.3
16448,6032,2650,[Просчет-РФ] FW: мерч- 1212 (премиум наборы для Лизинга),30000,Доставка ЖД,50.65,4659.31
16449,6033,2650,[Просчет-РФ] FW: мерч- 1212 (премиум наборы для Лизинга),10000,Доставка ЖД,17.08,1605.88
16450,6033,2650,[Просчет-РФ] FW: мерч- 1212 (премиум наборы для Лизинга),20000,Доставка ЖД,16.57,1557.82
16451,6033,2650,[Просчет-РФ] FW: мерч- 1212 (премиум наборы для Лизинга),30000,Доставка ЖД,16.06,1510.35
16452,6034,2650,[Просчет-РФ] FW: мерч- 1212 (премиум наборы для Лизинга),10000,Доставка ЖД,21.47,2000.81
16453,6034,2650,[Просчет-РФ] FW: мерч- 1212 (премиум наборы для Лизинга),20000,Доставка ЖД,20.83,1941.13
16454,6034,2650,[Просчет-РФ] FW: мерч- 1212 (премиум наборы для Лизинга),30000,Доставка ЖД,20.19,1882.05
16455,6035,2650,[Просчет-РФ] FW: мерч- 1212 (премиум наборы для Лизинга),10000,Доставка ЖД,22.43,2018.6
16456,6035,2650,[Просчет-РФ] FW: мерч- 1212 (премиум наборы для Лизинга),20000,Доставка ЖД,21.83,1965.09
16457,6035,2650,[Просчет-РФ] FW: мерч- 1212 (премиум наборы для Лизинга),30000,Доставка ЖД,21.25,1912.15
16458,6036,2650,[Просчет-РФ] FW: мерч- 1212 (премиум наборы для Лизинга),10000,Доставка ЖД,17.02,1570.83
16459,6036,2650,[Просчет-РФ] FW: мерч- 1212 (премиум наборы для Лизинга),20000,Доставка ЖД,16.56,1529.63
16460,6036,2650,[Просчет-РФ] FW: мерч- 1212 (премиум наборы для Лизинга),30000,Доставка ЖД,16.5,1523.53
16461,6037,2651,[Просчет-РФ] Irina Popkova / Подставки для ноута 100 шт 12-03-2025,1000,Доставка ЖД,21.87,1968.38
16462,6037,2651,[Просчет-РФ] Irina Popkova / Подставки для ноута 100 шт 12-03-2025,1000,Доставка АВИА,27.11,2439.62
16463,6038,2651,[Просчет-РФ] Irina Popkova / Подставки для ноута 100 шт 12-03-2025,1000,Доставка ЖД,23.62,2125.65
16464,6038,2651,[Просчет-РФ] Irina Popkova / Подставки для ноута 100 шт 12-03-2025,1000,Доставка АВИА,27.68,2491.15
16465,6039,2651,[Просчет-РФ] Irina Popkova / Подставки для ноута 100 шт 12-03-2025,1000,Доставка ЖД,29.12,2621.17
16466,6039,2651,[Просчет-РФ] Irina Popkova / Подставки для ноута 100 шт 12-03-2025,1000,Доставка АВИА,32.63,2936.74
16467,6040,2651,[Просчет-РФ] Irina Popkova / Подставки для ноута 100 шт 12-03-2025,1000,Доставка ЖД,39.81,3582.96
16468,6040,2651,[Просчет-РФ] Irina Popkova / Подставки для ноута 100 шт 12-03-2025,1000,Доставка АВИА,43.55,3919.56
16469,6041,2651,[Просчет-РФ] Irina Popkova / Подставки для ноута 100 шт 12-03-2025,1000,Доставка ЖД,21.96,1976.7
16470,6041,2651,[Просчет-РФ] Irina Popkova / Подставки для ноута 100 шт 12-03-2025,1000,Доставка АВИА,27.76,2498.43
16477,6045,2654,[Просчет-РФ] Татьяна Иллан / ручки 11700 шт,117000,Доставка ЖД,0.26,23.78
16478,6045,2654,[Просчет-РФ] Татьяна Иллан / ручки 11700 шт,117000,Доставка АВИА,0.3,27.15
16479,6046,2654,[Просчет-РФ] Татьяна Иллан / ручки 11700 шт,117000,Доставка ЖД,0.19,16.67
16480,6046,2654,[Просчет-РФ] Татьяна Иллан / ручки 11700 шт,117000,Доставка АВИА,0.22,20.04
16481,6047,2654,[Просчет-РФ] Татьяна Иллан / ручки 11700 шт,117000,Доставка ЖД,0.21,19.19
16482,6047,2654,[Просчет-РФ] Татьяна Иллан / ручки 11700 шт,117000,Доставка АВИА,0.26,23.22
16483,6048,2655,[Просчет] Татьяна Тихонова Иллан / Расчет (Универсальная позиция)_Ремувка_500/1000_Бюро 1440_КГИ_ММ 12-03-2025,5000,Доставка ЖД,1.32,118.52
16484,6048,2655,[Просчет] Татьяна Тихонова Иллан / Расчет (Универсальная позиция)_Ремувка_500/1000_Бюро 1440_КГИ_ММ 12-03-2025,5000,Доставка АВИА,1.39,124.79
16485,6048,2655,[Просчет] Татьяна Тихонова Иллан / Расчет (Универсальная позиция)_Ремувка_500/1000_Бюро 1440_КГИ_ММ 12-03-2025,10000,Доставка ЖД,1.0,90.14
16486,6048,2655,[Просчет] Татьяна Тихонова Иллан / Расчет (Универсальная позиция)_Ремувка_500/1000_Бюро 1440_КГИ_ММ 12-03-2025,10000,Доставка АВИА,1.07,96.41
16487,6049,2655,[Просчет] Татьяна Тихонова Иллан / Расчет (Универсальная позиция)_Ремувка_500/1000_Бюро 1440_КГИ_ММ 12-03-2025,5000,Доставка ЖД,1.97,176.37
16488,6049,2655,[Просчет] Татьяна Тихонова Иллан / Расчет (Универсальная позиция)_Ремувка_500/1000_Бюро 1440_КГИ_ММ 12-03-2025,5000,Доставка АВИА,1.99,178.05
16489,6049,2655,[Просчет] Татьяна Тихонова Иллан / Расчет (Универсальная позиция)_Ремувка_500/1000_Бюро 1440_КГИ_ММ 12-03-2025,10000,Доставка ЖД,1.42,127.28
16490,6049,2655,[Просчет] Татьяна Тихонова Иллан / Расчет (Универсальная позиция)_Ремувка_500/1000_Бюро 1440_КГИ_ММ 12-03-2025,10000,Доставка АВИА,1.44,128.96
16493,6051,2657,[Просчет-РФ] Яна ТМГ / рюкзаки Роснефть,700,Доставка ЖД,89.47273368606702,8052.546031746031
16494,6051,2657,[Просчет-РФ] Яна ТМГ / рюкзаки Роснефть,1000,Доставка ЖД,86.64320987654322,7797.88888888889
16495,6052,2658,"[Просчет] Мария Княгинина / Расчет (Универсальная позиция)_чехол для ноутбка, сумка для ноутбука,Рюкзак КОЛЛЕКЦИЯ PUFFER_500_лавка наружной рекламы_Промогифтс _ММ 12-03-2025",5000,Доставка ЖД,54.91684722222223,4942.516250000001
16496,6052,2658,"[Просчет] Мария Княгинина / Расчет (Универсальная позиция)_чехол для ноутбка, сумка для ноутбука,Рюкзак КОЛЛЕКЦИЯ PUFFER_500_лавка наружной рекламы_Промогифтс _ММ 12-03-2025",5000,Доставка АВИА,60.956947222222226,5486.12525
16497,6053,2658,"[Просчет] Мария Княгинина / Расчет (Универсальная позиция)_чехол для ноутбка, сумка для ноутбука,Рюкзак КОЛЛЕКЦИЯ PUFFER_500_лавка наружной рекламы_Промогифтс _ММ 12-03-2025",5000,Доставка ЖД,26.24297722222222,2361.86795
16498,6053,2658,"[Просчет] Мария Княгинина / Расчет (Универсальная позиция)_чехол для ноутбка, сумка для ноутбука,Рюкзак КОЛЛЕКЦИЯ PUFFER_500_лавка наружной рекламы_Промогифтс _ММ 12-03-2025",5000,Доставка АВИА,29.893123722222217,2690.3811349999996
16499,6054,2658,"[Просчет] Мария Княгинина / Расчет (Универсальная позиция)_чехол для ноутбка, сумка для ноутбука,Рюкзак КОЛЛЕКЦИЯ PUFFER_500_лавка наружной рекламы_Промогифтс _ММ 12-03-2025",5000,Доставка ЖД,20.50524974747475,1845.4724772727275
16500,6054,2658,"[Просчет] Мария Княгинина / Расчет (Универсальная позиция)_чехол для ноутбка, сумка для ноутбука,Рюкзак КОЛЛЕКЦИЯ PUFFER_500_лавка наружной рекламы_Промогифтс _ММ 12-03-2025",5000,Доставка АВИА,23.64861156565657,2128.3750409090912
16501,6055,2659,[Просчет-РФ] Кружки - 4000 шт. огоньки зажигаются в окнах,40000,Доставка ЖД,5.94,567.58
16502,6056,2660,[Просчет-РФ] Дарья Ельницкая Иллан / Костер и кофейник - 405 набоов и 2502 шт 13-03-2025,25020,Доставка ЖД,11.00689057,1037.582651
16503,6056,2660,[Просчет-РФ] Дарья Ельницкая Иллан / Костер и кофейник - 405 набоов и 2502 шт 13-03-2025,25020,Доставка АВИА,13.01383501,1236.270151
16504,6057,2660,[Просчет-РФ] Дарья Ельницкая Иллан / Костер и кофейник - 405 набоов и 2502 шт 13-03-2025,25020,Доставка ЖД,11.35447236,1074.390012
16505,6057,2660,[Просчет-РФ] Дарья Ельницкая Иллан / Костер и кофейник - 405 набоов и 2502 шт 13-03-2025,25020,Доставка АВИА,13.59752791,1296.452512
16506,6058,2660,[Просчет-РФ] Дарья Ельницкая Иллан / Костер и кофейник - 405 набоов и 2502 шт 13-03-2025,25020,Доставка ЖД,11.93955569,1127.047512
16507,6058,2660,[Просчет-РФ] Дарья Ельницкая Иллан / Костер и кофейник - 405 набоов и 2502 шт 13-03-2025,25020,Доставка АВИА,14.18261124,1349.110012
16508,6059,2660,[Просчет-РФ] Дарья Ельницкая Иллан / Костер и кофейник - 405 набоов и 2502 шт 13-03-2025,4050,Доставка ЖД,20.84,1940.39
16509,6059,2660,[Просчет-РФ] Дарья Ельницкая Иллан / Костер и кофейник - 405 набоов и 2502 шт 13-03-2025,4050,Доставка АВИА,23.73,2226.5
16510,6060,2660,[Просчет-РФ] Дарья Ельницкая Иллан / Костер и кофейник - 405 набоов и 2502 шт 13-03-2025,4050,Доставка ЖД,9.1,868.41
16511,6060,2660,[Просчет-РФ] Дарья Ельницкая Иллан / Костер и кофейник - 405 набоов и 2502 шт 13-03-2025,4050,Доставка АВИА,11.31,1087.2
16512,6061,2660,[Просчет-РФ] Дарья Ельницкая Иллан / Костер и кофейник - 405 набоов и 2502 шт 13-03-2025,4050,Доставка ЖД,13.73,1266.14
16513,6061,2660,[Просчет-РФ] Дарья Ельницкая Иллан / Костер и кофейник - 405 набоов и 2502 шт 13-03-2025,4050,Доставка АВИА,15.09,1400.78
16514,6062,2660,[Просчет-РФ] Дарья Ельницкая Иллан / Костер и кофейник - 405 набоов и 2502 шт 13-03-2025,20020,Доставка ЖД,10.66295792,950.551423
16515,6062,2660,[Просчет-РФ] Дарья Ельницкая Иллан / Костер и кофейник - 405 набоов и 2502 шт 13-03-2025,20020,Доставка АВИА,12.66295792,1137.551423
16516,6063,2660,[Просчет-РФ] Дарья Ельницкая Иллан / Костер и кофейник - 405 набоов и 2502 шт 13-03-2025,4020,Доставка ЖД,11.26,993.59
16517,6063,2660,[Просчет-РФ] Дарья Ельницкая Иллан / Костер и кофейник - 405 набоов и 2502 шт 13-03-2025,4020,Доставка АВИА,13.81,1232.02
16518,6064,2660,[Просчет-РФ] Дарья Ельницкая Иллан / Костер и кофейник - 405 набоов и 2502 шт 13-03-2025,4020,Доставка ЖД,10.6,934.32
16519,6064,2660,[Просчет-РФ] Дарья Ельницкая Иллан / Костер и кофейник - 405 набоов и 2502 шт 13-03-2025,4020,Доставка АВИА,13.22,1179.37
16520,6065,2660,[Просчет-РФ] Дарья Ельницкая Иллан / Костер и кофейник - 405 набоов и 2502 шт 13-03-2025,20020,Доставка ЖД,9.622957918,853.311423
16521,6066,2660,[Просчет-РФ] Дарья Ельницкая Иллан / Костер и кофейник - 405 набоов и 2502 шт 13-03-2025,4020,Доставка ЖД,12.97,1134.25
16522,6066,2660,[Просчет-РФ] Дарья Ельницкая Иллан / Костер и кофейник - 405 набоов и 2502 шт 13-03-2025,4020,Доставка АВИА,16.16,1428.0
16523,6067,2660,[Просчет-РФ] Дарья Ельницкая Иллан / Костер и кофейник - 405 набоов и 2502 шт 13-03-2025,4020,Доставка ЖД,12.97,1134.26
16524,6067,2660,[Просчет-РФ] Дарья Ельницкая Иллан / Костер и кофейник - 405 набоов и 2502 шт 13-03-2025,4020,Доставка АВИА,16.16,1428.0
16525,6068,2661,[Просчет] ЯРКИЕ ЗНАКИ / Тарелки 13-03-2025,60000,Доставка ЖД,1.62,152.45
16526,6068,2661,[Просчет] ЯРКИЕ ЗНАКИ / Тарелки 13-03-2025,60000,Доставка АВИА,2.04,194.27
16527,6069,2661,[Просчет] ЯРКИЕ ЗНАКИ / Тарелки 13-03-2025,60000,Доставка ЖД,5.67,533.43
16528,6069,2661,[Просчет] ЯРКИЕ ЗНАКИ / Тарелки 13-03-2025,60000,Доставка АВИА,7.13,678.63
16529,6070,2661,[Просчет] ЯРКИЕ ЗНАКИ / Тарелки 13-03-2025,60000,Доставка ЖД,6.94,640.16
16530,6070,2661,[Просчет] ЯРКИЕ ЗНАКИ / Тарелки 13-03-2025,60000,Доставка АВИА,7.89,734.25
16531,6071,2661,[Просчет] ЯРКИЕ ЗНАКИ / Тарелки 13-03-2025,60000,Доставка ЖД,1.65,158.08
16532,6071,2661,[Просчет] ЯРКИЕ ЗНАКИ / Тарелки 13-03-2025,60000,Доставка АВИА,2.25,217.32
16533,6072,2661,[Просчет] ЯРКИЕ ЗНАКИ / Тарелки 13-03-2025,60000,Доставка ЖД,4.04,383.03
16534,6072,2661,[Просчет] ЯРКИЕ ЗНАКИ / Тарелки 13-03-2025,60000,Доставка АВИА,5.27,505.0
16541,6073,2662,[Просчет] Ольга Стародубцева Иллан / ланъярды с карманами_100-10000_МТС_КГИ_ММ 13-03-2025,10000,Доставка ЖД,0.55,49.76
16542,6073,2662,[Просчет] Ольга Стародубцева Иллан / ланъярды с карманами_100-10000_МТС_КГИ_ММ 13-03-2025,10000,Доставка АВИА,0.6,53.96
16543,6073,2662,[Просчет] Ольга Стародубцева Иллан / ланъярды с карманами_100-10000_МТС_КГИ_ММ 13-03-2025,20000,Доставка ЖД,0.48,43.64
16544,6073,2662,[Просчет] Ольга Стародубцева Иллан / ланъярды с карманами_100-10000_МТС_КГИ_ММ 13-03-2025,20000,Доставка АВИА,0.53,47.85
16545,6073,2662,[Просчет] Ольга Стародубцева Иллан / ланъярды с карманами_100-10000_МТС_КГИ_ММ 13-03-2025,50000,Доставка ЖД,0.48,43.13
16546,6073,2662,[Просчет] Ольга Стародубцева Иллан / ланъярды с карманами_100-10000_МТС_КГИ_ММ 13-03-2025,50000,Доставка АВИА,0.53,47.34
16551,6074,2662,[Просчет] Ольга Стародубцева Иллан / ланъярды с карманами_100-10000_МТС_КГИ_ММ 13-03-2025,5000,Доставка ЖД,0.85,76.5
16552,6074,2662,[Просчет] Ольга Стародубцева Иллан / ланъярды с карманами_100-10000_МТС_КГИ_ММ 13-03-2025,5000,Доставка АВИА,0.97,87.21
16553,6074,2662,[Просчет] Ольга Стародубцева Иллан / ланъярды с карманами_100-10000_МТС_КГИ_ММ 13-03-2025,10000,Доставка ЖД,0.78,70.39
16554,6074,2662,[Просчет] Ольга Стародубцева Иллан / ланъярды с карманами_100-10000_МТС_КГИ_ММ 13-03-2025,10000,Доставка АВИА,0.9,81.1
16555,6074,2662,[Просчет] Ольга Стародубцева Иллан / ланъярды с карманами_100-10000_МТС_КГИ_ММ 13-03-2025,20000,Доставка ЖД,0.72,64.61
16556,6074,2662,[Просчет] Ольга Стародубцева Иллан / ланъярды с карманами_100-10000_МТС_КГИ_ММ 13-03-2025,20000,Доставка АВИА,0.84,75.32
16563,6075,2662,[Просчет] Ольга Стародубцева Иллан / ланъярды с карманами_100-10000_МТС_КГИ_ММ 13-03-2025,10000,Доставка ЖД,0.54,48.15
16564,6075,2662,[Просчет] Ольга Стародубцева Иллан / ланъярды с карманами_100-10000_МТС_КГИ_ММ 13-03-2025,10000,Доставка АВИА,0.59,52.86
16565,6075,2662,[Просчет] Ольга Стародубцева Иллан / ланъярды с карманами_100-10000_МТС_КГИ_ММ 13-03-2025,20000,Доставка ЖД,0.5,44.67
16566,6075,2662,[Просчет] Ольга Стародубцева Иллан / ланъярды с карманами_100-10000_МТС_КГИ_ММ 13-03-2025,20000,Доставка АВИА,0.55,49.38
16567,6075,2662,[Просчет] Ольга Стародубцева Иллан / ланъярды с карманами_100-10000_МТС_КГИ_ММ 13-03-2025,50000,Доставка ЖД,0.49,44.16
16568,6075,2662,[Просчет] Ольга Стародубцева Иллан / ланъярды с карманами_100-10000_МТС_КГИ_ММ 13-03-2025,50000,Доставка АВИА,0.54,48.87
16575,6076,2662,[Просчет] Ольга Стародубцева Иллан / ланъярды с карманами_100-10000_МТС_КГИ_ММ 13-03-2025,10000,Доставка ЖД,0.67,60.06
16576,6076,2662,[Просчет] Ольга Стародубцева Иллан / ланъярды с карманами_100-10000_МТС_КГИ_ММ 13-03-2025,10000,Доставка АВИА,0.73,65.56
16577,6076,2662,[Просчет] Ольга Стародубцева Иллан / ланъярды с карманами_100-10000_МТС_КГИ_ММ 13-03-2025,20000,Доставка ЖД,0.66,59.21
16578,6076,2662,[Просчет] Ольга Стародубцева Иллан / ланъярды с карманами_100-10000_МТС_КГИ_ММ 13-03-2025,20000,Доставка АВИА,0.72,64.71
16579,6076,2662,[Просчет] Ольга Стародубцева Иллан / ланъярды с карманами_100-10000_МТС_КГИ_ММ 13-03-2025,50000,Доставка ЖД,0.65,58.7
16580,6076,2662,[Просчет] Ольга Стародубцева Иллан / ланъярды с карманами_100-10000_МТС_КГИ_ММ 13-03-2025,50000,Доставка АВИА,0.71,64.2
16581,6077,2663,[Просчет-РФ] Кисти_3000 шт_Подружка_КГИ,30000,Доставка ЖД,0.98,88.14
16582,6077,2663,[Просчет-РФ] Кисти_3000 шт_Подружка_КГИ,30000,Доставка АВИА,1.05,94.74
16583,6078,2663,[Просчет-РФ] Кисти_3000 шт_Подружка_КГИ,30000,Доставка ЖД,0.65,58.95
16584,6078,2663,[Просчет-РФ] Кисти_3000 шт_Подружка_КГИ,30000,Доставка АВИА,0.72,64.89
16585,6079,2663,[Просчет-РФ] Кисти_3000 шт_Подружка_КГИ,30000,Доставка ЖД,0.58,52.65
16586,6079,2663,[Просчет-РФ] Кисти_3000 шт_Подружка_КГИ,30000,Доставка АВИА,0.62,55.42
16587,6080,2663,[Просчет-РФ] Кисти_3000 шт_Подружка_КГИ,30000,Доставка ЖД,1.49,133.7
16588,6080,2663,[Просчет-РФ] Кисти_3000 шт_Подружка_КГИ,30000,Доставка АВИА,1.62,146.08
16589,6081,2663,[Просчет-РФ] Кисти_3000 шт_Подружка_КГИ,30000,Доставка ЖД,0.71,64.3
16590,6081,2663,[Просчет-РФ] Кисти_3000 шт_Подружка_КГИ,30000,Доставка АВИА,0.76,68.26
16591,6082,2664,"[Просчет-РФ] Анастасия ТМГ / Бутылки, хабы, карандаши 13-03-2025",5000,Доставка ЖД,5.87,528.0
16592,6082,2664,"[Просчет-РФ] Анастасия ТМГ / Бутылки, хабы, карандаши 13-03-2025",5000,Доставка АВИА,6.73,605.0
16593,6083,2664,"[Просчет-РФ] Анастасия ТМГ / Бутылки, хабы, карандаши 13-03-2025",5000,Доставка ЖД,5.9,531.0
16594,6083,2664,"[Просчет-РФ] Анастасия ТМГ / Бутылки, хабы, карандаши 13-03-2025",5000,Доставка АВИА,6.76,608.0
16595,6084,2664,"[Просчет-РФ] Анастасия ТМГ / Бутылки, хабы, карандаши 13-03-2025",4000,Доставка ЖД,6.38,578.09
16596,6084,2664,"[Просчет-РФ] Анастасия ТМГ / Бутылки, хабы, карандаши 13-03-2025",4000,Доставка АВИА,6.56,595.76
16597,6085,2664,"[Просчет-РФ] Анастасия ТМГ / Бутылки, хабы, карандаши 13-03-2025",30000,Доставка ЖД,0.21,19.1
16598,6085,2664,"[Просчет-РФ] Анастасия ТМГ / Бутылки, хабы, карандаши 13-03-2025",30000,Доставка АВИА,0.25,23.44
16599,6086,2664,"[Просчет-РФ] Анастасия ТМГ / Бутылки, хабы, карандаши 13-03-2025",30000,Доставка ЖД,0.23,21.57
16600,6086,2664,"[Просчет-РФ] Анастасия ТМГ / Бутылки, хабы, карандаши 13-03-2025",30000,Доставка АВИА,0.28,26.07
